Date,Time,Source MAC,Source IP,Source Port,Dest MAC,Dest IP,Dest Port,Protocol,Good packet,Allowed
10/21/13,17:42:37,,10.0.2.15,51570,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:37,,10.0.2.15,62086,,192.168.33.254,53,udp,1,1
10/21/13,17:42:37,,10.0.2.15,51620,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:37,,10.0.2.15,51578,,104.90.139.61,443,tcp,1,1
10/21/13,17:42:38,,10.0.2.15,60861,,192.168.33.254,53,udp,1,1
10/21/13,17:42:38,,10.0.2.15,62916,,192.168.33.254,53,udp,1,1
10/21/13,17:42:38,,10.0.2.15,62219,,192.168.33.254,53,udp,1,1
10/21/13,17:42:38,,10.0.2.15,53255,,192.168.33.254,53,udp,1,1
10/21/13,17:42:38,,10.0.2.15,51012,,192.168.33.254,53,udp,1,1
10/21/13,17:42:38,,10.0.2.15,61677,,192.168.33.254,53,udp,1,1
10/21/13,17:42:38,,10.0.2.15,60187,,192.168.33.254,53,udp,1,1
10/21/13,17:42:38,,10.0.2.15,51668,,216.58.201.98,443,tcp,1,1
10/21/13,17:42:40,,10.0.2.15,51235,,52.222.174.65,80,tcp,1,1
10/21/13,17:42:40,,10.0.2.15,51669,,204.79.197.200,443,tcp,1,1
10/21/13,17:42:40,,10.0.2.15,51670,,204.79.197.200,443,tcp,1,1
10/21/13,17:42:40,,10.0.2.15,51482,,87.248.118.22,443,tcp,1,1
10/21/13,17:42:40,,10.0.2.15,51660,,13.107.21.200,443,tcp,1,1
10/21/13,17:42:41,,10.0.2.15,51651,,205.234.175.175,80,tcp,1,1
10/21/13,17:42:41,,10.0.2.15,51576,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:41,,10.0.2.15,51623,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:41,,10.0.2.15,51633,,54.239.17.112,443,tcp,1,1
10/21/13,17:42:41,,10.0.2.15,51619,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:41,,10.0.2.15,51624,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:41,,10.0.2.15,51622,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:42,,10.0.2.15,62721,,192.168.33.254,53,udp,1,1
10/21/13,17:42:42,,10.0.2.15,56344,,192.168.33.254,53,udp,1,1
10/21/13,17:42:42,,10.0.2.15,55795,,192.168.33.254,53,udp,1,1
10/21/13,17:42:42,,10.0.2.15,63564,,192.168.33.254,53,udp,1,1
10/21/13,17:42:42,,10.0.2.15,61246,,192.168.33.254,53,udp,1,1
10/21/13,17:42:42,,10.0.2.15,62887,,192.168.33.254,53,udp,1,1
10/21/13,17:42:42,,10.0.2.15,51628,,52.222.175.181,443,tcp,1,1
10/21/13,17:42:42,,10.0.2.15,62584,,192.168.33.254,53,udp,1,1
10/21/13,17:42:42,,10.0.2.15,51575,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:42,,10.0.2.15,51626,,52.94.220.16,443,tcp,1,1
10/21/13,17:42:42,,10.0.2.15,51644,,188.125.66.33,443,tcp,1,1
10/21/13,17:42:42,,10.0.2.15,56751,,192.168.33.254,53,udp,1,1
10/21/13,17:42:42,,10.0.2.15,51621,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:42,,10.0.2.15,51620,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:43,,10.0.2.15,51481,,216.58.201.102,443,tcp,1,1
10/21/13,17:42:43,,10.0.2.15,51564,,216.58.201.110,443,tcp,1,1
10/21/13,17:42:43,,10.0.2.15,51561,,66.6.32.31,443,tcp,1,1
10/21/13,17:42:43,,10.0.2.15,51665,,23.51.123.27,80,tcp,1,1
10/21/13,17:42:43,,10.0.2.15,51630,,23.38.91.162,443,tcp,1,1
10/21/13,17:42:43,,10.0.2.15,51671,,87.248.118.23,443,tcp,1,1
10/21/13,17:42:43,,10.0.2.15,51672,,87.248.118.23,443,tcp,1,1
10/21/13,17:42:43,,10.0.2.15,51673,,87.248.118.25,443,tcp,1,1
10/21/13,17:42:43,,10.0.2.15,51674,,87.248.118.23,443,tcp,1,1
10/21/13,17:42:43,,10.0.2.15,51675,,87.248.118.23,443,tcp,1,1
10/21/13,17:42:43,,10.0.2.15,51676,,87.248.118.23,443,tcp,1,1
10/21/13,17:42:43,,10.0.2.15,51629,,192.168.33.254,53,udp,1,1
10/21/13,17:42:43,,10.0.2.15,55153,,192.168.33.254,53,udp,1,1
10/21/13,17:42:43,,10.0.2.15,56477,,192.168.33.254,53,udp,1,1
10/21/13,17:42:43,,10.0.2.15,54680,,192.168.33.254,53,udp,1,1
10/21/13,17:42:43,,10.0.2.15,56335,,192.168.33.254,53,udp,1,1
10/21/13,17:42:43,,10.0.2.15,65389,,192.168.33.254,53,udp,1,1
10/21/13,17:42:43,,10.0.2.15,60991,,192.168.33.254,53,udp,1,1
10/21/13,17:42:43,,10.0.2.15,56165,,192.168.33.254,53,udp,1,1
10/21/13,17:42:43,,10.0.2.15,51403,,216.58.209.196,443,tcp,1,1
10/21/13,17:42:44,,10.0.2.15,51668,,216.58.201.98,443,tcp,1,1
10/21/13,17:42:44,,10.0.2.15,51239,,172.217.23.194,443,tcp,1,1
10/21/13,17:42:44,,10.0.2.15,51531,,87.248.118.23,443,tcp,1,1
10/21/13,17:42:44,,10.0.2.15,51566,,104.123.203.45,443,tcp,1,1
10/21/13,17:42:44,,10.0.2.15,51657,,185.33.220.26,443,tcp,1,1
10/21/13,17:42:44,,10.0.2.15,51655,,104.123.157.31,443,tcp,1,1
10/21/13,17:42:44,,10.0.2.15,51658,,13.107.21.200,443,tcp,1,1
10/21/13,17:42:45,,10.0.2.15,51677,,87.248.118.25,443,tcp,1,1
10/21/13,17:42:45,,10.0.2.15,51627,,23.38.91.162,443,tcp,1,1
10/21/13,17:42:45,,10.0.2.15,51592,,217.12.15.100,443,tcp,1,1
10/21/13,17:42:45,,10.0.2.15,60916,,192.168.33.254,53,udp,1,1
10/21/13,17:42:45,,10.0.2.15,61675,,192.168.33.254,53,udp,1,1
10/21/13,17:42:46,,10.0.2.15,52664,,192.168.33.254,53,udp,1,1
10/21/13,17:42:46,,10.0.2.15,53472,,192.168.33.254,53,udp,1,1
10/21/13,17:42:46,,10.0.2.15,59802,,192.168.33.254,53,udp,1,1
10/21/13,17:42:46,,10.0.2.15,49565,,192.168.33.254,53,udp,1,1
10/21/13,17:42:46,,10.0.2.15,59826,,192.168.33.254,53,udp,1,1
10/21/13,17:42:46,,10.0.2.15,60194,,192.168.33.254,53,udp,1,1
10/21/13,17:42:46,,10.0.2.15,59792,,192.168.33.254,53,udp,1,1
10/21/13,17:42:46,,10.0.2.15,57294,,192.168.33.254,53,udp,1,1
10/21/13,17:42:46,,10.0.2.15,59499,,192.168.33.254,53,udp,1,1
10/21/13,17:42:46,,10.0.2.15,62374,,192.168.33.254,53,udp,1,1
10/21/13,17:42:46,,10.0.2.15,51656,,91.195.240.226,443,tcp,1,1
10/21/13,17:42:46,,10.0.2.15,57443,,192.168.33.254,53,udp,1,1
10/21/13,17:42:46,,10.0.2.15,51431,,192.168.33.254,53,udp,1,1
10/21/13,17:42:46,,10.0.2.15,62963,,192.168.33.254,53,udp,1,1
10/21/13,17:42:46,,10.0.2.15,51629,,52.222.174.103,443,tcp,1,1
10/21/13,17:42:46,,10.0.2.15,55961,,192.168.33.254,53,udp,1,1
10/21/13,17:42:47,,10.0.2.15,51611,,52.222.171.35,443,tcp,1,1
10/21/13,17:42:47,,10.0.2.15,51601,,72.52.4.90,80,tcp,1,1
10/21/13,17:42:47,,10.0.2.15,51578,,104.90.139.61,443,tcp,1,1
10/21/13,17:42:48,,10.0.2.15,51626,,52.94.220.16,443,tcp,1,1
10/21/13,17:42:48,,10.0.2.15,51673,,87.248.118.25,443,tcp,1,1
10/21/13,17:42:48,,10.0.2.15,51666,,87.248.118.25,443,tcp,1,1
10/21/13,17:42:48,,10.0.2.15,53398,,192.168.33.254,53,udp,1,1
10/21/13,17:42:48,,10.0.2.15,57235,,192.168.33.254,53,udp,1,1
10/21/13,17:42:48,,10.0.2.15,62375,,192.168.33.254,53,udp,1,1
10/21/13,17:42:48,,10.0.2.15,53684,,192.168.33.254,53,udp,1,1
10/21/13,17:42:49,,10.0.2.15,51667,,87.248.118.25,443,tcp,1,1
10/21/13,17:42:49,,10.0.2.15,51566,,104.123.203.45,443,tcp,1,1
10/21/13,17:42:49,,10.0.2.15,51670,,204.79.197.200,443,tcp,1,1
10/21/13,17:42:49,,10.0.2.15,51561,,66.6.32.31,443,tcp,1,1
10/21/13,17:42:49,,10.0.2.15,51472,,216.58.201.106,443,tcp,1,1
10/21/13,17:42:50,,10.0.2.15,51235,,52.222.174.65,80,tcp,1,1
10/21/13,17:42:50,,10.0.2.15,51676,,87.248.118.23,443,tcp,1,1
10/21/13,17:42:50,,10.0.2.15,51671,,87.248.118.23,443,tcp,1,1
10/21/13,17:42:50,,10.0.2.15,51674,,87.248.118.23,443,tcp,1,1
10/21/13,17:42:50,,10.0.2.15,51672,,87.248.118.23,443,tcp,1,1
10/21/13,17:42:50,,10.0.2.15,51675,,87.248.118.23,443,tcp,1,1
10/21/13,17:42:50,,10.0.2.15,51660,,13.107.21.200,443,tcp,1,1
10/21/13,17:42:50,,10.0.2.15,51592,,217.12.15.100,443,tcp,1,1
10/21/13,17:42:50,,10.0.2.15,51630,,23.38.91.162,443,tcp,1,1
10/21/13,17:42:51,,10.0.2.15,51651,,205.234.175.175,80,tcp,1,1
10/21/13,17:42:51,,10.0.2.15,51678,,87.248.118.23,443,tcp,1,1
10/21/13,17:42:51,,10.0.2.15,51679,,217.12.15.54,443,tcp,1,1
10/21/13,17:42:51,,10.0.2.15,51680,,66.6.32.34,443,tcp,1,1
10/21/13,17:42:51,,10.0.2.15,51681,,217.12.15.54,443,tcp,1,1
10/21/13,17:42:51,,10.0.2.15,51682,,66.6.32.34,443,tcp,1,1
10/21/13,17:42:51,,10.0.2.15,51683,,66.6.32.34,443,tcp,1,1
10/21/13,17:42:51,,10.0.2.15,51684,,66.6.32.34,443,tcp,1,1
10/21/13,17:42:51,,10.0.2.15,51685,,217.12.13.41,443,tcp,1,1
10/21/13,17:42:51,,10.0.2.15,51633,,54.239.17.112,443,tcp,1,1
10/21/13,17:42:52,,10.0.2.15,51628,,52.222.175.181,443,tcp,1,1
10/21/13,17:42:52,,10.0.2.15,51575,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:52,,10.0.2.15,51644,,188.125.66.33,443,tcp,1,1
10/21/13,17:42:53,,10.0.2.15,51669,,204.79.197.200,443,tcp,1,1
10/21/13,17:42:53,,10.0.2.15,51409,,192.0.77.32,443,tcp,1,1
10/21/13,17:42:53,,10.0.2.15,51336,,192.0.78.17,443,tcp,1,1
10/21/13,17:42:54,,10.0.2.15,56338,,192.168.33.254,53,udp,1,1
10/21/13,17:42:54,,10.0.2.15,49679,,192.168.33.254,53,udp,1,1
10/21/13,17:42:54,,10.0.2.15,51531,,87.248.118.23,443,tcp,1,1
10/21/13,17:42:54,,10.0.2.15,59427,,192.168.33.254,53,udp,1,1
10/21/13,17:42:54,,10.0.2.15,56154,,192.168.33.254,53,udp,1,1
10/21/13,17:42:54,,10.0.2.15,54799,,192.168.33.254,53,udp,1,1
10/21/13,17:42:54,,10.0.2.15,51655,,104.123.157.31,443,tcp,1,1
10/21/13,17:42:54,,10.0.2.15,51658,,13.107.21.200,443,tcp,1,1
10/21/13,17:42:54,,10.0.2.15,58689,,192.168.33.254,53,udp,1,1
10/21/13,17:42:54,,10.0.2.15,49538,,192.168.33.254,53,udp,1,1
10/21/13,17:42:54,,10.0.2.15,51677,,87.248.118.25,443,tcp,1,1
10/21/13,17:42:54,,10.0.2.15,51619,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:54,,10.0.2.15,51622,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:54,,10.0.2.15,56208,,192.168.33.254,53,udp,1,1
10/21/13,17:42:55,,10.0.2.15,61955,,192.168.33.254,53,udp,1,1
10/21/13,17:42:55,,10.0.2.15,59513,,192.168.33.254,53,udp,1,1
10/21/13,17:42:55,,10.0.2.15,64765,,192.168.33.254,53,udp,1,1
10/21/13,17:42:55,,10.0.2.15,57522,,192.168.33.254,53,udp,1,1
10/21/13,17:42:55,,10.0.2.15,51621,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:55,,10.0.2.15,51623,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:55,,10.0.2.15,51620,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:55,,10.0.2.15,51673,,87.248.118.25,443,tcp,1,1
10/21/13,17:42:55,,10.0.2.15,51627,,23.38.91.162,443,tcp,1,1
10/21/13,17:42:55,,10.0.2.15,51624,,151.101.13.133,443,tcp,1,1
10/21/13,17:42:56,,10.0.2.15,51500,,52.222.171.106,443,tcp,1,1
10/21/13,17:42:56,,10.0.2.15,51686,,87.248.118.25,443,tcp,1,1
10/21/13,17:42:56,,10.0.2.15,51687,,217.12.15.100,443,tcp,1,1
10/21/13,17:42:56,,10.0.2.15,51656,,91.195.240.226,443,tcp,1,1
10/21/13,17:42:56,,10.0.2.15,51629,,52.222.174.103,443,tcp,1,1
10/21/13,17:42:56,,10.0.2.15,51680,,66.6.32.34,443,tcp,1,1
10/21/13,17:42:56,,10.0.2.15,51682,,66.6.32.34,443,tcp,1,1
10/21/13,17:42:57,,10.0.2.15,51611,,52.222.171.35,443,tcp,1,1
10/21/13,17:42:57,,10.0.2.15,58603,,192.168.33.254,53,udp,1,1
10/21/13,17:42:57,,10.0.2.15,55969,,192.168.33.254,53,udp,1,1
10/21/13,17:42:57,,10.0.2.15,49294,,192.168.33.254,53,udp,1,1
10/21/13,17:42:57,,10.0.2.15,51601,,72.52.4.90,80,tcp,1,1
10/21/13,17:42:57,,10.0.2.15,63710,,192.168.33.254,53,udp,1,1
10/21/13,17:42:58,,10.0.2.15,51578,,104.90.139.61,443,tcp,1,1
10/21/13,17:42:58,,10.0.2.15,63612,,192.168.33.254,53,udp,1,1
10/21/13,17:42:58,,10.0.2.15,60577,,192.168.33.254,53,udp,1,1
10/21/13,17:42:58,,10.0.2.15,51688,,217.12.15.100,443,tcp,1,1
10/21/13,17:42:58,,10.0.2.15,51473,,192.0.78.23,443,tcp,1,1
10/21/13,17:42:58,,10.0.2.15,51335,,192.0.76.3,443,tcp,1,1
10/21/13,17:42:58,,10.0.2.15,51625,,182.22.24.124,443,tcp,1,1
10/21/13,17:42:58,,10.0.2.15,53653,,192.168.33.254,53,udp,1,1
10/21/13,17:42:58,,10.0.2.15,57094,,192.168.33.254,53,udp,1,1
10/21/13,17:42:58,,10.0.2.15,60649,,192.168.33.254,53,udp,1,1
10/21/13,17:42:58,,10.0.2.15,64091,,192.168.33.254,53,udp,1,1
10/21/13,17:42:58,,10.0.2.15,51471,,192.168.33.254,53,udp,1,1
10/21/13,17:42:58,,10.0.2.15,55590,,192.168.33.254,53,udp,1,1
10/21/13,17:42:58,,10.0.2.15,51235,,52.222.174.65,80,tcp,1,1
10/21/13,17:42:59,,10.0.2.15,51679,,217.12.15.54,443,tcp,1,1
10/21/13,17:42:59,,10.0.2.15,51667,,87.248.118.25,443,tcp,1,1
10/21/13,17:43:00,,10.0.2.15,51503,,199.16.156.75,443,tcp,1,1
10/21/13,17:43:00,,10.0.2.15,51502,,199.16.156.73,443,tcp,1,1
10/21/13,17:43:00,,10.0.2.15,51689,,185.33.222.62,80,tcp,1,1
10/21/13,17:43:00,,10.0.2.15,51690,,185.33.222.62,80,tcp,1,1
10/21/13,17:43:00,,10.0.2.15,51660,,13.107.21.200,443,tcp,1,1
10/21/13,17:43:01,,10.0.2.15,51630,,23.38.91.162,443,tcp,1,1
10/21/13,17:43:01,,10.0.2.15,51651,,205.234.175.175,80,tcp,1,1
10/21/13,17:43:01,,10.0.2.15,51633,,54.239.17.112,443,tcp,1,1
10/21/13,17:43:02,,10.0.2.15,51577,,216.58.201.104,443,tcp,1,1
10/21/13,17:43:02,,10.0.2.15,51628,,52.222.175.181,443,tcp,1,1
10/21/13,17:43:02,,10.0.2.15,51575,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:02,,10.0.2.15,51644,,188.125.66.33,443,tcp,1,1
10/21/13,17:43:03,,10.0.2.15,51678,,87.248.118.23,443,tcp,1,1
10/21/13,17:43:03,,10.0.2.15,51686,,87.248.118.25,443,tcp,1,1
10/21/13,17:43:03,,10.0.2.15,51669,,204.79.197.200,443,tcp,1,1
10/21/13,17:43:04,,10.0.2.15,51507,,108.174.10.10,443,tcp,1,1
10/21/13,17:43:04,,10.0.2.15,51515,,91.225.248.129,443,tcp,1,1
10/21/13,17:43:04,,10.0.2.15,51618,,192.0.73.2,443,tcp,1,1
10/21/13,17:43:04,,10.0.2.15,51681,,217.12.15.54,443,tcp,1,1
10/21/13,17:43:04,,10.0.2.15,51684,,66.6.32.34,443,tcp,1,1
10/21/13,17:43:04,,10.0.2.15,51683,,66.6.32.34,443,tcp,1,1
10/21/13,17:43:04,,10.0.2.15,51655,,104.123.157.31,443,tcp,1,1
10/21/13,17:43:04,,10.0.2.15,51658,,13.107.21.200,443,tcp,1,1
10/21/13,17:43:04,,10.0.2.15,51622,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:04,,10.0.2.15,62310,,192.168.33.254,53,udp,1,1
10/21/13,17:43:04,,10.0.2.15,63324,,192.168.33.254,53,udp,1,1
10/21/13,17:43:04,,10.0.2.15,50313,,192.168.33.254,53,udp,1,1
10/21/13,17:43:04,,10.0.2.15,51619,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:04,,10.0.2.15,52027,,192.168.33.254,53,udp,1,1
10/21/13,17:43:05,,10.0.2.15,51474,,216.58.201.110,443,tcp,1,1
10/21/13,17:43:05,,10.0.2.15,51688,,217.12.15.100,443,tcp,1,1
10/21/13,17:43:05,,10.0.2.15,51623,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:05,,10.0.2.15,51621,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:05,,10.0.2.15,51620,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:05,,10.0.2.15,51627,,23.38.91.162,443,tcp,1,1
10/21/13,17:43:05,,10.0.2.15,51624,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:06,,10.0.2.15,51531,,87.248.118.23,443,tcp,1,1
10/21/13,17:43:06,,10.0.2.15,51656,,91.195.240.226,443,tcp,1,1
10/21/13,17:43:06,,10.0.2.15,51629,,52.222.174.103,443,tcp,1,1
10/21/13,17:43:07,,10.0.2.15,51611,,52.222.171.35,443,tcp,1,1
10/21/13,17:43:07,,10.0.2.15,51673,,87.248.118.25,443,tcp,1,1
10/21/13,17:43:07,,10.0.2.15,51690,,185.33.222.62,80,tcp,1,1
10/21/13,17:43:07,,10.0.2.15,51630,,23.38.91.162,443,tcp,1,1
10/21/13,17:43:07,,10.0.2.15,53383,,192.168.33.254,53,udp,1,1
10/21/13,17:43:07,,10.0.2.15,51601,,72.52.4.90,80,tcp,1,1
10/21/13,17:43:07,,10.0.2.15,59103,,192.168.33.254,53,udp,1,1
10/21/13,17:43:07,,10.0.2.15,62430,,192.168.33.254,53,udp,1,1
10/21/13,17:43:07,,10.0.2.15,58175,,192.168.33.254,53,udp,1,1
10/21/13,17:43:07,,10.0.2.15,51691,,185.29.133.33,443,tcp,1,1
10/21/13,17:43:07,,10.0.2.15,55824,,192.168.33.254,53,udp,1,1
10/21/13,17:43:07,,10.0.2.15,52738,,192.168.33.254,53,udp,1,1
10/21/13,17:43:07,,10.0.2.15,58005,,192.168.33.254,53,udp,1,1
10/21/13,17:43:07,,10.0.2.15,51957,,192.168.33.254,53,udp,1,1
10/21/13,17:43:08,,10.0.2.15,51692,,185.29.133.33,443,tcp,1,1
10/21/13,17:43:08,,10.0.2.15,51578,,104.90.139.61,443,tcp,1,1
10/21/13,17:43:08,,10.0.2.15,51689,,185.33.222.62,80,tcp,1,1
10/21/13,17:43:08,,10.0.2.15,51693,,93.184.220.29,80,tcp,1,1
10/21/13,17:43:08,,10.0.2.15,51694,,93.184.220.29,80,tcp,1,1
10/21/13,17:43:08,,10.0.2.15,51695,,93.184.220.29,80,tcp,1,1
10/21/13,17:43:08,,10.0.2.15,51235,,52.222.174.65,80,tcp,1,1
10/21/13,17:43:08,,10.0.2.15,51687,,217.12.15.100,443,tcp,1,1
10/21/13,17:43:09,,10.0.2.15,51681,,217.12.15.54,443,tcp,1,1
10/21/13,17:43:10,,10.0.2.15,51642,,31.13.93.7,443,tcp,1,1
10/21/13,17:43:10,,10.0.2.15,51696,,91.195.240.226,443,tcp,1,1
10/21/13,17:43:10,,10.0.2.15,51697,,91.195.240.226,443,tcp,1,1
10/21/13,17:43:10,,10.0.2.15,51698,,91.195.240.226,443,tcp,1,1
10/21/13,17:43:10,,10.0.2.15,51699,,91.195.240.226,443,tcp,1,1
10/21/13,17:43:10,,10.0.2.15,51700,,91.195.240.226,443,tcp,1,1
10/21/13,17:43:10,,10.0.2.15,51660,,13.107.21.200,443,tcp,1,1
10/21/13,17:43:11,,10.0.2.15,51651,,205.234.175.175,80,tcp,1,1
10/21/13,17:43:12,,10.0.2.15,51667,,87.248.118.25,443,tcp,1,1
10/21/13,17:43:12,,10.0.2.15,51656,,91.195.240.226,443,tcp,1,1
10/21/13,17:43:12,,10.0.2.15,51628,,52.222.175.181,443,tcp,1,1
10/21/13,17:43:12,,10.0.2.15,51644,,188.125.66.33,443,tcp,1,1
10/21/13,17:43:12,,10.0.2.15,51575,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:13,,10.0.2.15,51678,,87.248.118.23,443,tcp,1,1
10/21/13,17:43:13,,10.0.2.15,51669,,204.79.197.200,443,tcp,1,1
10/21/13,17:43:14,,10.0.2.15,51692,,185.29.133.33,443,tcp,1,1
10/21/13,17:43:14,,10.0.2.15,51695,,93.184.220.29,80,tcp,1,1
10/21/13,17:43:14,,10.0.2.15,51684,,66.6.32.34,443,tcp,1,1
10/21/13,17:43:14,,10.0.2.15,51683,,66.6.32.34,443,tcp,1,1
10/21/13,17:43:14,,10.0.2.15,51655,,104.123.157.31,443,tcp,1,1
10/21/13,17:43:14,,10.0.2.15,51658,,13.107.21.200,443,tcp,1,1
10/21/13,17:43:14,,10.0.2.15,51622,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:15,,10.0.2.15,51619,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:15,,10.0.2.15,51623,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:15,,10.0.2.15,51621,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:15,,10.0.2.15,51620,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:16,,10.0.2.15,51624,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:16,,10.0.2.15,51558,,172.217.23.232,443,tcp,1,1
10/21/13,17:43:16,,10.0.2.15,51700,,91.195.240.226,443,tcp,1,1
10/21/13,17:43:16,,10.0.2.15,51697,,91.195.240.226,443,tcp,1,1
10/21/13,17:43:16,,10.0.2.15,51531,,87.248.118.23,443,tcp,1,1
10/21/13,17:43:16,,10.0.2.15,51689,,185.33.222.62,80,tcp,1,1
10/21/13,17:43:17,,10.0.2.15,51629,,52.222.174.103,443,tcp,1,1
10/21/13,17:43:17,,10.0.2.15,51673,,87.248.118.25,443,tcp,1,1
10/21/13,17:43:17,,10.0.2.15,51611,,52.222.171.35,443,tcp,1,1
10/21/13,17:43:17,,10.0.2.15,51630,,23.38.91.162,443,tcp,1,1
10/21/13,17:43:17,,10.0.2.15,51627,,23.38.91.162,443,tcp,1,1
10/21/13,17:43:17,,10.0.2.15,51601,,72.52.4.90,80,tcp,1,1
10/21/13,17:43:17,,10.0.2.15,51656,,91.195.240.226,443,tcp,1,1
10/21/13,17:43:18,,10.0.2.15,51497,,64.233.167.157,443,tcp,1,1
10/21/13,17:43:18,,10.0.2.15,51578,,104.90.139.61,443,tcp,1,1
10/21/13,17:43:18,,10.0.2.15,51693,,93.184.220.29,80,tcp,1,1
10/21/13,17:43:18,,10.0.2.15,51235,,52.222.174.65,80,tcp,1,1
10/21/13,17:43:18,,10.0.2.15,51694,,93.184.220.29,80,tcp,1,1
10/21/13,17:43:18,,10.0.2.15,51687,,217.12.15.100,443,tcp,1,1
10/21/13,17:43:20,,10.0.2.15,51691,,185.29.133.33,443,tcp,1,1
10/21/13,17:43:20,,10.0.2.15,51575,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:20,,10.0.2.15,61145,,192.168.33.254,53,udp,1,1
10/21/13,17:43:20,,10.0.2.15,57552,,192.168.33.254,53,udp,1,1
10/21/13,17:43:20,,10.0.2.15,58121,,192.168.33.254,53,udp,1,1
10/21/13,17:43:20,,10.0.2.15,51701,,216.58.201.110,443,tcp,1,1
10/21/13,17:43:20,,10.0.2.15,49800,,192.168.33.254,53,udp,1,1
10/21/13,17:43:21,,10.0.2.15,51660,,13.107.21.200,443,tcp,1,1
10/21/13,17:43:21,,10.0.2.15,49326,,192.168.33.254,53,udp,1,1
10/21/13,17:43:21,,10.0.2.15,51619,,192.168.33.254,53,udp,1,1
10/21/13,17:43:21,,10.0.2.15,51512,,192.168.33.254,53,udp,1,1
10/21/13,17:43:21,,10.0.2.15,55844,,192.168.33.254,53,udp,1,1
10/21/13,17:43:21,,10.0.2.15,59671,,192.168.33.254,53,udp,1,1
10/21/13,17:43:21,,10.0.2.15,51698,,91.195.240.226,443,tcp,1,1
10/21/13,17:43:21,,10.0.2.15,62016,,192.168.33.254,53,udp,1,1
10/21/13,17:43:21,,10.0.2.15,55399,,192.168.33.254,53,udp,1,1
10/21/13,17:43:21,,10.0.2.15,51696,,91.195.240.226,443,tcp,1,1
10/21/13,17:43:21,,10.0.2.15,51699,,91.195.240.226,443,tcp,1,1
10/21/13,17:43:21,,10.0.2.15,54166,,192.168.33.254,53,udp,1,1
10/21/13,17:43:21,,10.0.2.15,60318,,192.168.33.254,53,udp,1,1
10/21/13,17:43:21,,10.0.2.15,51609,,108.177.15.157,443,tcp,1,1
10/21/13,17:43:21,,10.0.2.15,56081,,192.168.33.254,53,udp,1,1
10/21/13,17:43:21,,10.0.2.15,51651,,205.234.175.175,80,tcp,1,1
10/21/13,17:43:21,,10.0.2.15,59741,,192.168.33.254,53,udp,1,1
10/21/13,17:43:22,,10.0.2.15,51667,,87.248.118.25,443,tcp,1,1
10/21/13,17:43:22,,10.0.2.15,51685,,217.12.13.41,443,tcp,1,1
10/21/13,17:43:22,,10.0.2.15,51628,,52.222.175.181,443,tcp,1,1
10/21/13,17:43:23,,10.0.2.15,51678,,87.248.118.23,443,tcp,1,1
10/21/13,17:43:23,,10.0.2.15,51669,,204.79.197.200,443,tcp,1,1
10/21/13,17:43:24,,10.0.2.15,51684,,66.6.32.34,443,tcp,1,1
10/21/13,17:43:24,,10.0.2.15,51683,,66.6.32.34,443,tcp,1,1
10/21/13,17:43:24,,10.0.2.15,51655,,104.123.157.31,443,tcp,1,1
10/21/13,17:43:24,,10.0.2.15,51658,,13.107.21.200,443,tcp,1,1
10/21/13,17:43:25,,10.0.2.15,51622,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:25,,10.0.2.15,51619,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:25,,10.0.2.15,51621,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:25,,10.0.2.15,51623,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:25,,10.0.2.15,51620,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:26,,10.0.2.15,51624,,151.101.13.133,443,tcp,1,1
10/21/13,17:43:26,,10.0.2.15,51531,,87.248.118.23,443,tcp,1,1
